2023.17.07 14:12:52.857214; Старт испытаний.
2023.17.07 14:12:52.862201; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:12:53.030030; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp sent
2023.17.07 14:12:53.370023; AzdkServerCommands; Поименовать соединение [id=8], P0=AzdkOdsTestApp answered
2023.17.07 14:12:53.376701; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:12:53.557489; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp sent
2023.17.07 14:12:53.950006; PDSServerCommands; Поименовать соединение [id=9], P0=AzdkOdsTestApp answered
2023.17.07 14:12:53.960654; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:12:54.300946; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:12:54.317681; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:12:54.473128; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:12:55.303000 answered
2023.17.07 14:12:54.519455; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:12:55.096051; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:12:55.503000 answered
2023.17.07 14:12:55.127984; AzdkServerCommands; Отправка команды АЗДК-1 [id=10], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:12:55.414742; AzdkServerCommands; request time: 0.29819649999262765
2023.17.07 14:12:55.422503; AzdkServerCommands; Отправка команды АЗДК-1 [id=11], P0=18 sent
2023.17.07 14:12:55.585471; AzdkServerCommands; request time: 0.17002900002989918
2023.17.07 14:12:55.594453; PDSServerCommands; socket was closed
2023.17.07 14:12:55.609803; AzdkServerCommands; socket was closed
2023.17.07 14:12:55.609803; Конец испытаний.
