2023.17.07 14:04:33.318387; Старт испытаний.
2023.17.07 14:04:33.320381; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:04:33.432286; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 14:04:33.606602; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 14:04:33.628254; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:04:33.743622; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 14:04:33.938981; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 14:04:33.989308; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:04:34.095401; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:04:34.143648; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:04:34.233892; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:04:35.084000 answered
2023.17.07 14:04:34.297486; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:04:34.508810; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:04:35.239000 answered
2023.17.07 14:04:34.546615; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:04:34.666723; AzdkServerCommands; request time: 0.12585690000560135
2023.17.07 14:04:34.686304; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 14:04:34.814330; AzdkServerCommands; request time: 0.14744809997500852
2023.17.07 14:04:34.826532; PDSServerCommands; socket was closed
2023.17.07 14:04:34.841767; AzdkServerCommands; socket was closed
2023.17.07 14:04:34.841767; Конец испытаний.
