2023.17.07 14:13:36.915891; Старт испытаний.
2023.17.07 14:13:36.919772; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.17.07 14:13:37.088920; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.17.07 14:13:38.199873; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.17.07 14:13:38.231266; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.17.07 14:13:38.412317; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.17.07 14:13:38.743503; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.17.07 14:13:38.754316; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.17.07 14:13:38.902189; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.17.07 14:13:38.955202; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.17.07 14:13:39.122240; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-17 14:13:39.943000 answered
2023.17.07 14:13:39.156752; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.17.07 14:13:39.564510; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-17 14:13:40.154000 answered
2023.17.07 14:13:39.605540; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.17.07 14:13:39.784263; AzdkServerCommands; request time: 0.1803634000243619
2023.17.07 14:13:39.791033; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.17.07 14:13:39.975326; AzdkServerCommands; request time: 0.1904350999975577
2023.17.07 14:13:39.976323; PDSServerCommands; socket was closed
2023.17.07 14:13:39.991249; AzdkServerCommands; socket was closed
2023.17.07 14:13:39.991249; Конец испытаний.
