2023.13.07 22:22:01.962923; Старт испытаний.
2023.13.07 22:22:01.969056; AzdkServerCommands; open socket [<enum 'AzdkServerCommands'>]
2023.13.07 22:22:02.080569; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp sent
2023.13.07 22:22:02.250116; AzdkServerCommands; Поименовать соединение [id=4], P0=AzdkOdsTestApp answered
2023.13.07 22:22:02.272298; PDSServerCommands; open socket [<enum 'PDSServerCommands'>]
2023.13.07 22:22:02.391737; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp sent
2023.13.07 22:22:02.588213; PDSServerCommands; Поименовать соединение [id=5], P0=AzdkOdsTestApp answered
2023.13.07 22:22:02.642072; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 sent
2023.13.07 22:22:02.849778; AzdkServerCommands; n1 [id=1], P0=azdk2309.test1, P1=7 answered
2023.13.07 22:22:02.891436; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000} sent
2023.13.07 22:22:02.979194; PDSServerCommands; Установить ориентацию (GCRS) [id=2], P0={ 1.000000,  0.500000,  0.000000,  1.000000}, Texec=2023-07-13 22:22:04.143000 answered
2023.13.07 22:22:03.045031; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000} sent
2023.13.07 22:22:03.255168; PDSServerCommands; Установить угловую скорость (GCRS) [id=3], P0={  0.500000,   1.000000,   1.000000}, Texec=2023-07-13 22:22:04.296000 answered
2023.13.07 22:22:03.295057; AzdkServerCommands; Отправка команды АЗДК-1 [id=6], P0=7, P1=0, P2=0, P3=107374182 sent
2023.13.07 22:22:03.468545; AzdkServerCommands; request time: 0.1742140999995172
2023.13.07 22:22:03.480513; AzdkServerCommands; Отправка команды АЗДК-1 [id=7], P0=18 sent
2023.13.07 22:22:03.600227; AzdkServerCommands; request time: 0.13110140000935644
2023.13.07 22:22:03.607208; PDSServerCommands; socket was closed
2023.13.07 22:22:03.623166; AzdkServerCommands; socket was closed
2023.13.07 22:22:03.625126; Конец испытаний.
